step_mn;Tick;Date;HourDate;objects;PopSize;SexRatio;meanFemaleDispersal;meanMaleDispersal;maxFemaleDispersal;maxMaleDispersal;dispersedRodents;nbBirth;nbDeath;Tick;En. gerbils;En. owls;En. shrubs; En. grass; En. crop; En. trees; En. burrows;;tick;NbBurrows;wanderers(%);tick;Shrubs Biomass;Crops Biomass;Grasses Biomass;Average Precipitation;NumRun
5;0.0;01/06/1999;01 juin 1999 - 22:05:58;587;113;1.4565217391304348;0.45282916127583916;0.4256102747075892;0.9170119623752625;1.1120765086702447;113;0;0;0.0;;0.0;12;1.0;0.0;810.0;2430.0;5400.0;0.0;
5;1.0;01/06/1999;01 juin 1999 - 22:10:58;587;113;1.4565217391304348;0.7827405996964202;0.7606450782466754;1.6506215322755051;2.0017377156068323;113;0;0;1.0;;1.0;12;1.0;1.0;810.0;2430.0;5400.0;0.0;
5;2.0;01/06/1999;01 juin 1999 - 22:15:58;587;113;1.4565217391304348;1.1127661059838203;1.0975125553355247;2.384231102175748;2.8913989225430825;113;0;0;2.0;;2.0;12;1.0;2.0;810.0;2430.0;5400.0;0.0;
5;3.0;01/06/1999;01 juin 1999 - 22:20:58;587;113;1.4565217391304348;1.4449235502734257;1.4349198663627871;3.1178406720759906;3.781060129479637;113;0;0;3.0;;3.0;12;1.0;3.0;810.0;2430.0;5400.0;0.0;
5;4.0;01/06/1999;01 juin 1999 - 22:25:58;587;113;1.4565217391304348;1.777928506947382;1.772445059276517;3.851450241976233;4.670721336416225;113;0;0;4.0;;4.0;12;1.0;4.0;810.0;2430.0;5400.0;0.0;
5;5.0;01/06/1999;01 juin 1999 - 22:30:58;587;113;1.4565217391304348;2.112726284239363;2.1108077523299835;4.585059811876476;5.560382543352474;113;0;0;5.0;;5.0;12;1.0;5.0;810.0;2430.0;5400.0;0.0;
5;6.0;01/06/1999;01 juin 1999 - 22:35:58;587;113;1.4565217391304348;2.4500828870457987;2.4504970581297547;5.3186693817767186;6.450043750289062;113;0;0;6.0;;6.0;12;1.0;6.0;810.0;2430.0;5400.0;0.0;
5;7.0;01/06/1999;01 juin 1999 - 22:40:58;587;113;1.4565217391304348;2.790992151236371;2.7903683384724998;6.0522789516769615;7.339704957225312;113;0;0;7.0;;7.0;12;1.0;7.0;810.0;2430.0;5400.0;0.0;
5;8.0;01/06/1999;01 juin 1999 - 22:45:58;587;113;1.4565217391304348;3.132167433886187;3.130344387172439;6.7858885215772045;8.229366164161561;113;0;0;8.0;;8.0;12;1.0;8.0;810.0;2430.0;5400.0;0.0;
5;9.0;01/06/1999;01 juin 1999 - 22:50:58;587;113;1.4565217391304348;3.4734475527087088;3.470384979850601;7.5194980914774465;9.11902737109815;113;0;0;9.0;;9.0;12;1.0;9.0;810.0;2430.0;5400.0;0.0;
5;10.0;01/06/1999;01 juin 1999 - 22:55:58;587;113;1.4565217391304348;3.8147952940104735;3.810467722910998;8.253107661377689;10.0086885780344;113;0;0;10.0;;10.0;12;1.0;10.0;810.0;2430.0;5400.0;0.0;
5;11.0;01/06/1999;01 juin 1999 - 23:00:58;587;113;1.4565217391304348;4.156189418680744;4.150579348080709;8.986717231277932;10.898349784970987;113;0;0;11.0;;11.0;12;1.0;11.0;810.0;2430.0;5400.0;0.0;
5;12.0;01/06/1999;01 juin 1999 - 23:05:58;587;113;1.4565217391304348;4.4976168535235095;4.4907115598094105;9.720326801178174;11.788010991907237;113;0;0;12.0;;12.0;12;1.0;12.0;810.0;2430.0;5400.0;0.0;
